/* Initials
;;D.Y.;0;
;;D.Z.;0;
;;E.A.;0;
;;E.B.;0;
;;E.C.;0;
;;E.D.;0;
;;E.E.;0;
;;E.F.;0;
;;E.G.;0;
;;E.H.;0;
;;E.I.;0;
;;E.J.;0;
;;E.K.;0;
;;E.L.;0;
;;E.M.;0;
;;E.N.;0;
;;E.O.;0;
;;E.P.;0;
;;E.Q.;0;
;;E.R.;0;
;;E.S.;0;
;;E.T.;0;
;;E.U.;0;
;;E.V.;0;
;;E.W.;0;
;;E.X.;0;
;;E.Y.;0;
;;E.Z.;0;
;;F.A.;0;
;;F.B.;0;
;;F.C.;0;
;;F.D.;0;
;;F.E.;0;
;;F.F.;0;
;;F.G.;0;
;;F.H.;0;
;;F.I.;0;
;;F.J.;0;
;;F.K.;0;
;;F.L.;0;
;;F.M.;0;
;;F.N.;0;
;;F.O.;0;
;;F.P.;0;
;;F.Q.;0;
;;F.R.;0;
;;F.S.;0;
;;F.T.;0;
;;F.U.;0;
;;F.V.;0;
;;F.W.;0;
;;F.X.;0;
;;F.Y.;0;
;;F.Z.;0;
;;G.A.;0;
;;G.B.;0;
;;G.C.;0;
;;G.D.;0;
;;G.E.;0;
;;G.F.;0;
;;G.G.;0;
;;G.H.;0;
;;G.I.;0;
;;G.J.;0;
;;G.K.;0;
;;G.L.;0;
;;G.M.;0;
;;G.N.;0;
;;G.O.;0;
;;G.P.;0;
;;G.Q.;0;
;;G.R.;0;
;;G.S.;0;
;;G.T.;0;
;;G.U.;0;
;;G.V.;0;
;;G.W.;0;
;;G.X.;0;
;;G.Y.;0;
;;G.Z.;0;
;;H.A.;0;
;;H.B.;0;
;;H.C.;0;
;;H.D.;0;
;;H.E.;0;
;;H.F.;0;
;;H.G.;0;
;;H.H.;0;
;;H.I.;0;
;;H.J.;0;
;;H.K.;0;
;;H.L.;0;
;;H.M.;0;
;;H.N.;0;
;;H.O.;0;
;;H.P.;0;
;;H.Q.;0;
;;H.R.;0;
;;H.S.;0;
;;H.T.;0;
;;H.U.;0;
;;H.V.;0;
;;H.W.;0;
;;H.X.;0;
;;H.Y.;0;
;;H.Z.;0;
;;I.A.;0;
;;I.B.;0;
;;I.C.;0;
;;I.D.;0;
;;I.E.;0;
;;I.F.;0;
;;I.G.;0;
;;I.H.;0;
;;I.I.;0;
;;I.J.;0;
;;I.K.;0;
;;I.L.;0;
;;I.M.;0;
;;I.N.;0;
;;I.O.;0;
;;I.P.;0;
;;I.Q.;0;
;;I.R.;0;
;;I.S.;0;
;;I.T.;0;
;;I.U.;0;
;;I.V.;0;
;;I.W.;0;
;;I.X.;0;
;;I.Y.;0;
;;I.Z.;0;
;;J.A.;0;
;;J.B.;0;
;;J.C.;0;
;;J.D.;0;
;;J.E.;0;
;;J.F.;0;
;;J.G.;0;
;;J.H.;0;
;;J.I.;0;
;;J.J.;0;
;;J.K.;0;
;;J.L.;0;
;;J.M.;0;
;;J.N.;0;
;;J.O.;0;
;;J.P.;0;
;;J.Q.;0;
;;J.R.;0;
;;J.S.;0;
;;J.T.;0;
;;J.U.;0;
;;J.V.;0;
;;J.W.;0;
;;J.X.;0;
;;J.Y.;0;
;;J.Z.;0;
;;K.A.;0;
;;K.B.;0;
;;K.C.;0;
;;K.D.;0;
;;K.E.;0;
;;K.F.;0;
;;K.G.;0;
;;K.H.;0;
;;K.I.;0;
;;K.J.;0;
;;K.K.;0;
;;K.L.;0;
;;K.M.;0;
;;K.N.;0;
;;K.O.;0;
;;K.P.;0;
;;K.Q.;0;
;;K.R.;0;
;;K.S.;0;
;;K.T.;0;
;;K.U.;0;
;;K.V.;0;
;;K.W.;0;
;;K.X.;0;
;;K.Y.;0;
;;K.Z.;0;
;;L.A.;0;
;;L.B.;0;
;;L.C.;0;
;;L.D.;0;
;;L.E.;0;
;;L.F.;0;
;;L.G.;0;
;;L.H.;0;
;;L.I.;0;
;;L.J.;0;
;;L.K.;0;
;;L.L.;0;
;;L.M.;0;
;;L.N.;0;
;;L.O.;0;
;;L.P.;0;
;;L.Q.;0;
;;L.R.;0;
;;L.S.;0;
;;L.T.;0;
;;L.U.;0;
;;L.V.;0;
;;L.W.;0;
;;L.X.;0;
;;L.Y.;0;
;;L.Z.;0;
;;M.A.;0;
;;M.B.;0;
;;M.C.;0;
;;M.D.;0;
;;M.E.;0;
;;M.F.;0;
;;M.G.;0;
;;M.H.;0;
;;M.I.;0;
;;M.J.;0;
;;M.K.;0;
;;M.L.;0;
;;M.M.;0;
;;M.N.;0;
;;M.O.;0;
;;M.P.;0;
;;M.Q.;0;
;;M.R.;0;
;;M.S.;0;
;;M.T.;0;
;;M.U.;0;
;;M.V.;0;
;;M.W.;0;
;;M.X.;0;
;;M.Y.;0;
;;M.Z.;0;
;;N.A.;0;
;;N.B.;0;
;;N.C.;0;
;;N.D.;0;
;;N.E.;0;
;;N.F.;0;
;;N.G.;0;
;;N.H.;0;
;;N.I.;0;
;;N.J.;0;
;;N.K.;0;
;;N.L.;0;
;;N.M.;0;
;;N.N.;0;
;;N.O.;0;
;;N.P.;0;
;;N.Q.;0;
;;N.R.;0;
;;N.S.;0;
;;N.T.;0;
;;N.U.;0;
;;N.V.;0;
;;N.W.;0;
;;N.X.;0;
;;N.Y.;0;
;;N.Z.;0;
;;O.A.;0;
;;O.B.;0;
;;O.C.;0;
;;O.D.;0;
;;O.E.;0;
;;O.F.;0;
;;O.G.;0;
;;O.H.;0;
;;O.I.;0;
;;O.J.;0;
;;O.K.;0;
;;O.L.;0;
;;O.M.;0;
;;O.N.;0;
;;O.O.;0;
;;O.P.;0;
;;O.Q.;0;
;;O.R.;0;
;;O.S.;0;
;;O.T.;0;
;;O.U.;0;
;;O.V.;0;
;;O.W.;0;
;;O.X.;0;
;;O.Y.;0;
;;O.Z.;0;
;;P.A.;0;
;;P.B.;0;
;;P.C.;0;
;;P.D.;0;
;;P.E.;0;
;;P.F.;0;
;;P.G.;0;
;;P.H.;0;
;;P.I.;0;
;;P.J.;0;
;;P.K.;0;
;;P.L.;0;
;;P.M.;0;
;;P.N.;0;
;;P.O.;0;
;;P.P.;0;
;;P.Q.;0;
;;P.R.;0;
;;P.S.;0;
;;P.T.;0;
;;P.U.;0;
;;P.V.;0;
;;P.W.;0;
;;P.X.;0;
;;P.Y.;0;
;;P.Z.;0;
;;Q.A.;0;
;;Q.B.;0;
;;Q.C.;0;
;;Q.D.;0;
;;Q.E.;0;
;;Q.F.;0;
;;Q.G.;0;
;;Q.H.;0;
;;Q.I.;0;
;;Q.J.;0;
;;Q.K.;0;
;;Q.L.;0;
;;Q.M.;0;
;;Q.N.;0;
;;Q.O.;0;
;;Q.P.;0;
;;Q.Q.;0;
;;Q.R.;0;
;;Q.S.;0;
;;Q.T.;0;
;;Q.U.;0;
;;Q.V.;0;
;;Q.W.;0;
;;Q.X.;0;
;;Q.Y.;0;
;;Q.Z.;0;
;;R.A.;0;
;;R.B.;0;
;;R.C.;0;
;;R.D.;0;
;;R.E.;0;
;;R.F.;0;
;;R.G.;0;
;;R.H.;0;
;;R.I.;0;
;;R.J.;0;
;;R.K.;0;
;;R.L.;0;
;;R.M.;0;
;;R.N.;0;
;;R.O.;0;
;;R.P.;0;
;;R.Q.;0;
;;R.R.;0;
;;R.S.;0;
;;R.T.;0;
;;R.U.;0;
;;R.V.;0;
;;R.W.;0;
;;R.X.;0;
;;R.Y.;0;
;;R.Z.;0;
;;S.A.;0;
;;S.B.;0;
;;S.C.;0;
;;S.D.;0;
;;S.E.;0;
;;S.F.;0;
;;S.G.;0;
;;S.H.;0;
;;S.I.;0;
;;S.J.;0;
;;S.K.;0;
;;S.L.;0;
;;S.M.;0;
;;S.N.;0;
;;S.O.;0;
;;S.P.;0;
;;S.Q.;0;
;;S.R.;0;
;;S.S.;0;
;;S.T.;0;
;;S.U.;0;
;;S.V.;0;
;;S.W.;0;
;;S.X.;0;
;;S.Y.;0;
;;S.Z.;0;
;;T.A.;0;
;;T.B.;0;
;;T.C.;0;
;;T.D.;0;
;;T.E.;0;
;;T.F.;0;
;;T.G.;0;
;;T.H.;0;
;;T.I.;0;
;;T.J.;0;
;;T.K.;0;
;;T.L.;0;
;;T.M.;0;
;;T.N.;0;
;;T.O.;0;
;;T.P.;0;
;;T.Q.;0;
;;T.R.;0;
;;T.S.;0;
;;T.T.;0;
;;T.U.;0;
;;T.V.;0;
;;T.W.;0;
;;T.X.;0;
;;T.Y.;0;
;;T.Z.;0;
;;U.A.;0;
;;U.B.;0;
;;U.C.;0;
;;U.D.;0;
;;U.E.;0;
;;U.F.;0;
;;U.G.;0;
;;U.H.;0;
;;U.I.;0;
;;U.J.;0;
;;U.K.;0;
;;U.L.;0;
;;U.M.;0;
;;U.N.;0;
;;U.O.;0;
;;U.P.;0;
;;U.Q.;0;
;;U.R.;0;
;;U.S.;0;
;;U.T.;0;
;;U.U.;0;
;;U.V.;0;
;;U.W.;0;
;;U.X.;0;
;;U.Y.;0;
;;U.Z.;0;
;;V.A.;0;
;;V.B.;0;
;;V.C.;0;
;;V.D.;0;
;;V.E.;0;
;;V.F.;0;
;;V.G.;0;
;;V.H.;0;
;;V.I.;0;
;;V.J.;0;
;;V.K.;0;
;;V.L.;0;
;;V.M.;0;
;;V.N.;0;
;;V.O.;0;
;;V.P.;0;
;;V.Q.;0;
;;V.R.;0;
;;V.S.;0;
;;V.T.;0;
;;V.U.;0;
;;V.V.;0;
;;V.W.;0;
;;V.X.;0;
;;V.Y.;0;
;;V.Z.;0;
;;W.A.;0;
;;W.B.;0;
;;W.C.;0;
;;W.D.;0;
;;W.E.;0;
;;W.F.;0;
;;W.G.;0;
;;W.H.;0;
;;W.I.;0;
;;W.J.;0;
;;W.K.;0;
;;W.L.;0;
;;W.M.;0;
;;W.N.;0;
;;W.O.;0;
;;W.P.;0;
;;W.Q.;0;
;;W.R.;0;
;;W.S.;0;
;;W.T.;0;
;;W.U.;0;
;;W.V.;0;
;;W.W.;0;
;;W.X.;0;
;;W.Y.;0;
;;W.Z.;0;
;;X.A.;0;
;;X.B.;0;
;;X.C.;0;
;;X.D.;0;
;;X.E.;0;
;;X.F.;0;
;;X.G.;0;
;;X.H.;0;
;;X.I.;0;
;;X.J.;0;
;;X.K.;0;
;;X.L.;0;
;;X.M.;0;
;;X.N.;0;
;;X.O.;0;
;;X.P.;0;
;;X.Q.;0;
;;X.R.;0;
;;X.S.;0;
;;X.T.;0;
;;X.U.;0;
;;X.V.;0;
;;X.W.;0;
;;X.X.;0;
;;X.Y.;0;
;;X.Z.;0;
;;Y.A.;0;
;;Y.B.;0;
;;Y.C.;0;
;;Y.D.;0;
;;Y.E.;0;
;;Y.F.;0;
;;Y.G.;0;
;;Y.H.;0;
;;Y.I.;0;
;;Y.J.;0;
;;Y.K.;0;
;;Y.L.;0;
;;Y.M.;0;
;;Y.N.;0;
;;Y.O.;0;
;;Y.P.;0;
;;Y.Q.;0;
;;Y.R.;0;
;;Y.S.;0;
;;Y.T.;0;
;;Y.U.;0;
;;Y.V.;0;
;;Y.W.;0;
;;Y.X.;0;
;;Y.Y.;0;
;;Y.Z.;0;
;;Z.A.;0;
;;Z.B.;0;
;;Z.C.;0;
;;Z.D.;0;
;;Z.E.;0;
;;Z.F.;0;
;;Z.G.;0;
;;Z.H.;0;
;;Z.I.;0;
;;Z.J.;0;
;;Z.K.;0;
;;Z.L.;0;
;;Z.M.;0;
;;Z.N.;0;
;;Z.O.;0;
;;Z.P.;0;
;;Z.Q.;0;
;;Z.R.;0;
;;Z.S.;0;
;;Z.T.;0;
;;Z.U.;0;
;;Z.V.;0;
;;Z.W.;0;
;;Z.X.;0;
;;Z.Y.;0;
;;Z.Z.;0;

/* Language-specific abbreviations
;;a.m.;0;
;;Apr.;0;
;;Aug.;0;
;;b.i.d.;0;medical: twice daily
;;C.I.A.;0;
;;Capt.;0;
;;cc.;0;
;;Cmdr.;0;
;;Co.;0;
;;Col.;0;
;;Corp.;0;
;;Dec.;0;
;;Dem.;0;
;;Dr.;0;
;;dr.;0;
;;Drs.;0;
;;drs.;0;
;;e.g.;0;
;;F.B.I.;0;
;;Feb.;0;
;;Febr.;0;
;;G.D.P.;0;
;;G.N.P.;0;
;;Gen.;0;
;;Gov.;0;
;;I.A.E.A.;0;
;;I.B.M.;0;
;;i.e.;0;
;;Inc.;0;
;;Jan.;0;
;;Jr.;0;
;;Jul.;0;
;;Jun.;0;
;;Lt.;0;
;;Ltd.;0;
;;Maj.;0;
;;Mar.;0;
;;Mass.;0;
;;mm.;0;
;;m.p.h.;0;
;;Mr.;0;
;;mr.;0;
;;Mrs.;0;
;;mrs.;0;
;;Ms.;0;
;;Messrs.;0;
;;messrs.;0;
;;Mt.;0;
;;No.;0;
;;Nov.;0;
;;Oct.;0;
;;p.;0;
;;p.m.;0;
;;p.o.;0;medical: orally
;;p.r.n.;0;medical: as needed
;;Ph.;0;abbreviation for a name
;;Ph.D.;0;
;;q.a.m.;0;medical: every morning
;;q.d.;0;medical: daily
;;q.d.a.m.;0;medical: every morning
;;q.d.p.m.;0;medical: every afternoon
;;q.i.d.;0;medical: four times daily
;;q.h.s.;0;medical: every night at bedtime
;;q.p.m.;0;medical: every afternoon
;;Rd.;0;
;;Rep.;0;
;;Rev.;0;
;;Revs.;0;
;;Sen.;0;
;;Sep.;0;
;;Sept.;0;
;;Sgt.;0;
;;Sr.;0;
;;St.;0;
;;Th.;0;abbreviation for a name
;;t.i.d.;0;medical: three times daily
;;v.;0;variant of vs.
;;vs.;0;
;;Wed.;0;
